topic, metric, value, alpha, gamma, eta, inference, dataset
53,pmi,58.7718,1.00E-05,1.00E-05,0.000759,sa,nips
54,pmi,191.501,1.00E-05,1.00E-05,0.000759,sa,nips
55,pmi,144.271,1.00E-05,1.00E-05,0.000759,sa,nips
56,pmi,175.787,1.00E-05,1.00E-05,0.000759,sa,nips
57,pmi,37.8673,1.00E-05,1.00E-05,0.000759,sa,nips
58,pmi,66.529,1.00E-05,1.00E-05,0.000759,sa,nips
59,pmi,86.5861,1.00E-05,1.00E-05,0.000759,sa,nips
60,pmi,70.2718,1.00E-05,1.00E-05,0.000759,sa,nips
61,pmi,133.198,1.00E-05,1.00E-05,0.000759,sa,nips
62,pmi,274.832,1.00E-05,1.00E-05,0.000759,sa,nips
63,pmi,210.884,1.00E-05,1.00E-05,0.000759,sa,nips
64,pmi,83.0736,1.00E-05,1.00E-05,0.000759,sa,nips
65,pmi,54.9006,1.00E-05,1.00E-05,0.000759,sa,nips
66,pmi,51.7163,1.00E-05,1.00E-05,0.000759,sa,nips
67,pmi,61.6175,1.00E-05,1.00E-05,0.000759,sa,nips
68,pmi,72.7499,1.00E-05,1.00E-05,0.000759,sa,nips
69,pmi,93.767,1.00E-05,1.00E-05,0.000759,sa,nips
70,pmi,308.137,1.00E-05,1.00E-05,0.000759,sa,nips
71,pmi,87.9823,1.00E-05,1.00E-05,0.000759,sa,nips
72,pmi,62.2414,1.00E-05,1.00E-05,0.000759,sa,nips
73,pmi,115.542,1.00E-05,1.00E-05,0.000759,sa,nips
74,pmi,96.6871,1.00E-05,1.00E-05,0.000759,sa,nips
75,pmi,61.2105,1.00E-05,1.00E-05,0.000759,sa,nips
76,pmi,66.7867,1.00E-05,1.00E-05,0.000759,sa,nips
77,pmi,142.1,1.00E-05,1.00E-05,0.000759,sa,nips
78,pmi,117.479,1.00E-05,1.00E-05,0.000759,sa,nips
79,pmi,78.5336,1.00E-05,1.00E-05,0.000759,sa,nips
80,pmi,60.2922,1.00E-05,1.00E-05,0.000759,sa,nips
81,pmi,24.553,1.00E-05,1.00E-05,0.000759,sa,nips
82,pmi,32.6445,1.00E-05,1.00E-05,0.000759,sa,nips
83,pmi,85.9813,1.00E-05,1.00E-05,0.000759,sa,nips
84,pmi,116.434,1.00E-05,1.00E-05,0.000759,sa,nips
85,pmi,100.177,1.00E-05,1.00E-05,0.000759,sa,nips
86,pmi,41.8733,1.00E-05,1.00E-05,0.000759,sa,nips
87,pmi,117.935,1.00E-05,1.00E-05,0.000759,sa,nips
88,pmi,195.916,1.00E-05,1.00E-05,0.000759,sa,nips
89,pmi,61.7248,1.00E-05,1.00E-05,0.000759,sa,nips
90,pmi,131.387,1.00E-05,1.00E-05,0.000759,sa,nips
91,pmi,49.7479,1.00E-05,1.00E-05,0.000759,sa,nips
92,pmi,53.9337,1.00E-05,1.00E-05,0.000759,sa,nips
93,pmi,89.8063,1.00E-05,1.00E-05,0.000759,sa,nips
94,pmi,69.0497,1.00E-05,1.00E-05,0.000759,sa,nips
95,pmi,53.2795,1.00E-05,1.00E-05,0.000759,sa,nips
96,pmi,75.1411,1.00E-05,1.00E-05,0.000759,sa,nips
97,pmi,133.747,1.00E-05,1.00E-05,0.000759,sa,nips
98,pmi,50.6191,1.00E-05,1.00E-05,0.000759,sa,nips
99,pmi,103.438,1.00E-05,1.00E-05,0.000759,sa,nips
100,pmi,89.406,1.00E-05,1.00E-05,0.000759,sa,nips
101,pmi,74.0879,1.00E-05,1.00E-05,0.000759,sa,nips
102,pmi,87.2642,1.00E-05,1.00E-05,0.000759,sa,nips
103,pmi,53.7684,1.00E-05,1.00E-05,0.000759,sa,nips
104,pmi,68.3149,1.00E-05,1.00E-05,0.000759,sa,nips
105,pmi,70.2708,1.00E-05,1.00E-05,0.000759,sa,nips
106,pmi,84.6142,1.00E-05,1.00E-05,0.000759,sa,nips
107,pmi,59.6526,1.00E-05,1.00E-05,0.000759,sa,nips
108,pmi,75.1579,1.00E-05,1.00E-05,0.000759,sa,nips
109,pmi,41.1031,1.00E-05,1.00E-05,0.000759,sa,nips
110,pmi,53.5836,1.00E-05,1.00E-05,0.000759,sa,nips
111,pmi,114.606,1.00E-05,1.00E-05,0.000759,sa,nips
112,pmi,69.2942,1.00E-05,1.00E-05,0.000759,sa,nips
113,pmi,122.601,1.00E-05,1.00E-05,0.000759,sa,nips
114,pmi,71.2748,1.00E-05,1.00E-05,0.000759,sa,nips
115,pmi,176.127,1.00E-05,1.00E-05,0.000759,sa,nips
116,pmi,83.0794,1.00E-05,1.00E-05,0.000759,sa,nips
117,pmi,71.5059,1.00E-05,1.00E-05,0.000759,sa,nips
118,pmi,91.9812,1.00E-05,1.00E-05,0.000759,sa,nips
119,pmi,46.0457,1.00E-05,1.00E-05,0.000759,sa,nips
120,pmi,173.59,1.00E-05,1.00E-05,0.000759,sa,nips
121,pmi,63.4381,1.00E-05,1.00E-05,0.000759,sa,nips
122,pmi,71.4691,1.00E-05,1.00E-05,0.000759,sa,nips
123,pmi,51.7626,1.00E-05,1.00E-05,0.000759,sa,nips
124,pmi,90.1323,1.00E-05,1.00E-05,0.000759,sa,nips
125,pmi,67.1874,1.00E-05,1.00E-05,0.000759,sa,nips
126,pmi,53.6674,1.00E-05,1.00E-05,0.000759,sa,nips
127,pmi,69.6828,1.00E-05,1.00E-05,0.000759,sa,nips
128,pmi,58.9346,1.00E-05,1.00E-05,0.000759,sa,nips
129,pmi,124.059,1.00E-05,1.00E-05,0.000759,sa,nips
130,pmi,127.107,1.00E-05,1.00E-05,0.000759,sa,nips
131,pmi,134.392,1.00E-05,1.00E-05,0.000759,sa,nips
132,pmi,44.6884,1.00E-05,1.00E-05,0.000759,sa,nips
133,pmi,206.607,1.00E-05,1.00E-05,0.000759,sa,nips
134,pmi,89.9021,1.00E-05,1.00E-05,0.000759,sa,nips
135,pmi,42.2794,1.00E-05,1.00E-05,0.000759,sa,nips
136,pmi,79.4465,1.00E-05,1.00E-05,0.000759,sa,nips
137,pmi,78.5722,1.00E-05,1.00E-05,0.000759,sa,nips
138,pmi,78.8313,1.00E-05,1.00E-05,0.000759,sa,nips
139,pmi,71.0153,1.00E-05,1.00E-05,0.000759,sa,nips
140,pmi,73.4389,1.00E-05,1.00E-05,0.000759,sa,nips
141,pmi,206.294,1.00E-05,1.00E-05,0.000759,sa,nips
142,pmi,84.7054,1.00E-05,1.00E-05,0.000759,sa,nips
143,pmi,71.6351,1.00E-05,1.00E-05,0.000759,sa,nips
144,pmi,96.932,1.00E-05,1.00E-05,0.000759,sa,nips
145,pmi,69.979,1.00E-05,1.00E-05,0.000759,sa,nips
146,pmi,48.139,1.00E-05,1.00E-05,0.000759,sa,nips
147,pmi,123.33,1.00E-05,1.00E-05,0.000759,sa,nips
148,pmi,205.65,1.00E-05,1.00E-05,0.000759,sa,nips
149,pmi,71.5837,1.00E-05,1.00E-05,0.000759,sa,nips
150,pmi,86.2813,1.00E-05,1.00E-05,0.000759,sa,nips
151,pmi,90.8218,1.00E-05,1.00E-05,0.000759,sa,nips
152,pmi,98.5007,1.00E-05,1.00E-05,0.000759,sa,nips
153,pmi,105.666,1.00E-05,1.00E-05,0.000759,sa,nips
154,pmi,46.8578,1.00E-05,1.00E-05,0.000759,sa,nips
155,pmi,42.1023,1.00E-05,1.00E-05,0.000759,sa,nips
156,pmi,73.5576,1.00E-05,1.00E-05,0.000759,sa,nips
157,pmi,66.1812,1.00E-05,1.00E-05,0.000759,sa,nips
158,pmi,176.524,1.00E-05,1.00E-05,0.000759,sa,nips
159,pmi,56.5653,1.00E-05,1.00E-05,0.000759,sa,nips
160,pmi,112.976,1.00E-05,1.00E-05,0.000759,sa,nips
161,pmi,77.3828,1.00E-05,1.00E-05,0.000759,sa,nips
162,pmi,87.0026,1.00E-05,1.00E-05,0.000759,sa,nips
163,pmi,99.9857,1.00E-05,1.00E-05,0.000759,sa,nips
164,pmi,38.2812,1.00E-05,1.00E-05,0.000759,sa,nips
165,pmi,41.9624,1.00E-05,1.00E-05,0.000759,sa,nips
166,pmi,81.0415,1.00E-05,1.00E-05,0.000759,sa,nips
167,pmi,94.5265,1.00E-05,1.00E-05,0.000759,sa,nips
168,pmi,87.8257,1.00E-05,1.00E-05,0.000759,sa,nips
169,pmi,67.2772,1.00E-05,1.00E-05,0.000759,sa,nips
170,pmi,391.271,1.00E-05,1.00E-05,0.000759,sa,nips
171,pmi,56.7405,1.00E-05,1.00E-05,0.000759,sa,nips
172,pmi,141.834,1.00E-05,1.00E-05,0.000759,sa,nips
173,pmi,101.859,1.00E-05,1.00E-05,0.000759,sa,nips
174,pmi,48.7131,1.00E-05,1.00E-05,0.000759,sa,nips
175,pmi,46.0848,1.00E-05,1.00E-05,0.000759,sa,nips
176,pmi,82.6056,1.00E-05,1.00E-05,0.000759,sa,nips
177,pmi,86.3256,1.00E-05,1.00E-05,0.000759,sa,nips
178,pmi,59.1256,1.00E-05,1.00E-05,0.000759,sa,nips
179,pmi,64.8758,1.00E-05,1.00E-05,0.000759,sa,nips
180,pmi,155.92,1.00E-05,1.00E-05,0.000759,sa,nips
181,pmi,60.3379,1.00E-05,1.00E-05,0.000759,sa,nips
182,pmi,68.5007,1.00E-05,1.00E-05,0.000759,sa,nips
183,pmi,152.044,1.00E-05,1.00E-05,0.000759,sa,nips
184,pmi,87.2875,1.00E-05,1.00E-05,0.000759,sa,nips
185,pmi,92.8268,1.00E-05,1.00E-05,0.000759,sa,nips
186,pmi,58.5376,1.00E-05,1.00E-05,0.000759,sa,nips
187,pmi,60.2348,1.00E-05,1.00E-05,0.000759,sa,nips
188,pmi,57.2038,1.00E-05,1.00E-05,0.000759,sa,nips
189,pmi,74.1892,1.00E-05,1.00E-05,0.000759,sa,nips
190,pmi,103.85,1.00E-05,1.00E-05,0.000759,sa,nips
191,pmi,83.9002,1.00E-05,1.00E-05,0.000759,sa,nips
192,pmi,78.1518,1.00E-05,1.00E-05,0.000759,sa,nips
193,pmi,185.362,1.00E-05,1.00E-05,0.000759,sa,nips
194,pmi,121.692,1.00E-05,1.00E-05,0.000759,sa,nips
195,pmi,104.437,1.00E-05,1.00E-05,0.000759,sa,nips
196,pmi,154.129,1.00E-05,1.00E-05,0.000759,sa,nips
197,pmi,95.7822,1.00E-05,1.00E-05,0.000759,sa,nips
198,pmi,129.012,1.00E-05,1.00E-05,0.000759,sa,nips
199,pmi,37.4276,1.00E-05,1.00E-05,0.000759,sa,nips
200,pmi,51.3555,1.00E-05,1.00E-05,0.000759,sa,nips
201,pmi,52.4235,1.00E-05,1.00E-05,0.000759,sa,nips
202,pmi,102.017,1.00E-05,1.00E-05,0.000759,sa,nips
203,pmi,94.2011,1.00E-05,1.00E-05,0.000759,sa,nips
204,pmi,211.451,1.00E-05,1.00E-05,0.000759,sa,nips
205,pmi,73.2076,1.00E-05,1.00E-05,0.000759,sa,nips
206,pmi,70.1534,1.00E-05,1.00E-05,0.000759,sa,nips
207,pmi,59.8463,1.00E-05,1.00E-05,0.000759,sa,nips
208,pmi,194.974,1.00E-05,1.00E-05,0.000759,sa,nips
209,pmi,98.209,1.00E-05,1.00E-05,0.000759,sa,nips
210,pmi,191.992,1.00E-05,1.00E-05,0.000759,sa,nips
211,pmi,86.617,1.00E-05,1.00E-05,0.000759,sa,nips
212,pmi,52.7341,1.00E-05,1.00E-05,0.000759,sa,nips
213,pmi,28.4796,1.00E-05,1.00E-05,0.000759,sa,nips
214,pmi,61.65,1.00E-05,1.00E-05,0.000759,sa,nips
215,pmi,148.764,1.00E-05,1.00E-05,0.000759,sa,nips
216,pmi,200.59,1.00E-05,1.00E-05,0.000759,sa,nips
217,pmi,70.1884,1.00E-05,1.00E-05,0.000759,sa,nips
218,pmi,73.3851,1.00E-05,1.00E-05,0.000759,sa,nips
219,pmi,138.849,1.00E-05,1.00E-05,0.000759,sa,nips
220,pmi,41.3167,1.00E-05,1.00E-05,0.000759,sa,nips
221,pmi,224.123,1.00E-05,1.00E-05,0.000759,sa,nips
222,pmi,146.7,1.00E-05,1.00E-05,0.000759,sa,nips
223,pmi,125.365,1.00E-05,1.00E-05,0.000759,sa,nips
224,pmi,55.8557,1.00E-05,1.00E-05,0.000759,sa,nips
225,pmi,88.4807,1.00E-05,1.00E-05,0.000759,sa,nips
226,pmi,56.6837,1.00E-05,1.00E-05,0.000759,sa,nips
227,pmi,47.7138,1.00E-05,1.00E-05,0.000759,sa,nips
228,pmi,155.324,1.00E-05,1.00E-05,0.000759,sa,nips
229,pmi,156.829,1.00E-05,1.00E-05,0.000759,sa,nips
230,pmi,38.9005,1.00E-05,1.00E-05,0.000759,sa,nips
231,pmi,49.4587,1.00E-05,1.00E-05,0.000759,sa,nips
232,pmi,146.974,1.00E-05,1.00E-05,0.000759,sa,nips
233,pmi,289.542,1.00E-05,1.00E-05,0.000759,sa,nips
234,pmi,78.7763,1.00E-05,1.00E-05,0.000759,sa,nips
235,pmi,145.947,1.00E-05,1.00E-05,0.000759,sa,nips
236,pmi,52.0103,1.00E-05,1.00E-05,0.000759,sa,nips
237,pmi,44.5234,1.00E-05,1.00E-05,0.000759,sa,nips
238,pmi,132.787,1.00E-05,1.00E-05,0.000759,sa,nips
239,pmi,63.4966,1.00E-05,1.00E-05,0.000759,sa,nips
240,pmi,125.789,1.00E-05,1.00E-05,0.000759,sa,nips
241,pmi,54.5056,1.00E-05,1.00E-05,0.000759,sa,nips
242,pmi,142.869,1.00E-05,1.00E-05,0.000759,sa,nips
243,pmi,57.333,1.00E-05,1.00E-05,0.000759,sa,nips
244,pmi,85.5652,1.00E-05,1.00E-05,0.000759,sa,nips
245,pmi,57.0567,1.00E-05,1.00E-05,0.000759,sa,nips
246,pmi,307.862,1.00E-05,1.00E-05,0.000759,sa,nips
247,pmi,125.452,1.00E-05,1.00E-05,0.000759,sa,nips
248,pmi,167.679,1.00E-05,1.00E-05,0.000759,sa,nips
249,pmi,148.456,1.00E-05,1.00E-05,0.000759,sa,nips
250,pmi,61.6397,1.00E-05,1.00E-05,0.000759,sa,nips
251,pmi,84.148,1.00E-05,1.00E-05,0.000759,sa,nips
252,pmi,84.8159,1.00E-05,1.00E-05,0.000759,sa,nips
253,pmi,80.5397,1.00E-05,1.00E-05,0.000759,sa,nips
254,pmi,80.852,1.00E-05,1.00E-05,0.000759,sa,nips
255,pmi,79.2786,1.00E-05,1.00E-05,0.000759,sa,nips
0,scs,-235.684,1.00E-05,1.00E-05,0.000759,crs,nips
1,scs,-280.746,1.00E-05,1.00E-05,0.000759,crs,nips
2,scs,-420.606,1.00E-05,1.00E-05,0.000759,crs,nips
3,scs,-386.966,1.00E-05,1.00E-05,0.000759,crs,nips
4,scs,-278.321,1.00E-05,1.00E-05,0.000759,crs,nips
5,scs,-348.749,1.00E-05,1.00E-05,0.000759,crs,nips
6,scs,-366.921,1.00E-05,1.00E-05,0.000759,crs,nips
7,scs,-250.425,1.00E-05,1.00E-05,0.000759,crs,nips
8,scs,-384.399,1.00E-05,1.00E-05,0.000759,crs,nips
9,scs,-261.811,1.00E-05,1.00E-05,0.000759,crs,nips
10,scs,-364.654,1.00E-05,1.00E-05,0.000759,crs,nips
11,scs,-168.234,1.00E-05,1.00E-05,0.000759,crs,nips
12,scs,-344.043,1.00E-05,1.00E-05,0.000759,crs,nips
13,scs,-401.302,1.00E-05,1.00E-05,0.000759,crs,nips
14,scs,-264.003,1.00E-05,1.00E-05,0.000759,crs,nips
15,scs,-342.523,1.00E-05,1.00E-05,0.000759,crs,nips
16,scs,-229.34,1.00E-05,1.00E-05,0.000759,crs,nips
17,scs,-331.411,1.00E-05,1.00E-05,0.000759,crs,nips
18,scs,-257.061,1.00E-05,1.00E-05,0.000759,crs,nips
19,scs,-461.145,1.00E-05,1.00E-05,0.000759,crs,nips
20,scs,-320.834,1.00E-05,1.00E-05,0.000759,crs,nips
21,scs,-219.596,1.00E-05,1.00E-05,0.000759,crs,nips
22,scs,-451.958,1.00E-05,1.00E-05,0.000759,crs,nips
23,scs,-340.835,1.00E-05,1.00E-05,0.000759,crs,nips
24,scs,-363.085,1.00E-05,1.00E-05,0.000759,crs,nips
25,scs,-386.093,1.00E-05,1.00E-05,0.000759,crs,nips
26,scs,-319.376,1.00E-05,1.00E-05,0.000759,crs,nips
27,scs,-299.303,1.00E-05,1.00E-05,0.000759,crs,nips
28,scs,-477.794,1.00E-05,1.00E-05,0.000759,crs,nips
29,scs,-271.687,1.00E-05,1.00E-05,0.000759,crs,nips
30,scs,-396.757,1.00E-05,1.00E-05,0.000759,crs,nips
31,scs,-366.876,1.00E-05,1.00E-05,0.000759,crs,nips
32,scs,-343.507,1.00E-05,1.00E-05,0.000759,crs,nips
33,scs,-283.955,1.00E-05,1.00E-05,0.000759,crs,nips
34,scs,-383.274,1.00E-05,1.00E-05,0.000759,crs,nips
35,scs,-365.431,1.00E-05,1.00E-05,0.000759,crs,nips
36,scs,-304.303,1.00E-05,1.00E-05,0.000759,crs,nips
37,scs,-379.645,1.00E-05,1.00E-05,0.000759,crs,nips
38,scs,-278.725,1.00E-05,1.00E-05,0.000759,crs,nips
39,scs,-293.788,1.00E-05,1.00E-05,0.000759,crs,nips
40,scs,-227.069,1.00E-05,1.00E-05,0.000759,crs,nips
41,scs,-297.357,1.00E-05,1.00E-05,0.000759,crs,nips
42,scs,-394.373,1.00E-05,1.00E-05,0.000759,crs,nips
43,scs,-287.991,1.00E-05,1.00E-05,0.000759,crs,nips
44,scs,-202.335,1.00E-05,1.00E-05,0.000759,crs,nips
45,scs,-302.666,1.00E-05,1.00E-05,0.000759,crs,nips
46,scs,-331.301,1.00E-05,1.00E-05,0.000759,crs,nips
47,scs,-278.782,1.00E-05,1.00E-05,0.000759,crs,nips
48,scs,-327.114,1.00E-05,1.00E-05,0.000759,crs,nips
49,scs,-305.531,1.00E-05,1.00E-05,0.000759,crs,nips
50,scs,-265.066,1.00E-05,1.00E-05,0.000759,crs,nips
51,scs,-250.395,1.00E-05,1.00E-05,0.000759,crs,nips
52,scs,-352.822,1.00E-05,1.00E-05,0.000759,crs,nips
53,scs,-340.294,1.00E-05,1.00E-05,0.000759,crs,nips
54,scs,-157.43,1.00E-05,1.00E-05,0.000759,crs,nips
55,scs,-281.585,1.00E-05,1.00E-05,0.000759,crs,nips
56,scs,-316.236,1.00E-05,1.00E-05,0.000759,crs,nips
57,scs,-369.509,1.00E-05,1.00E-05,0.000759,crs,nips
58,scs,-286.042,1.00E-05,1.00E-05,0.000759,crs,nips
59,scs,-338.606,1.00E-05,1.00E-05,0.000759,crs,nips
60,scs,-303.802,1.00E-05,1.00E-05,0.000759,crs,nips
61,scs,-350.464,1.00E-05,1.00E-05,0.000759,crs,nips
62,scs,-322.024,1.00E-05,1.00E-05,0.000759,crs,nips
63,scs,-336.985,1.00E-05,1.00E-05,0.000759,crs,nips
64,scs,-429.315,1.00E-05,1.00E-05,0.000759,crs,nips
65,scs,-407.58,1.00E-05,1.00E-05,0.000759,crs,nips
66,scs,-391.255,1.00E-05,1.00E-05,0.000759,crs,nips
67,scs,-267.479,1.00E-05,1.00E-05,0.000759,crs,nips
68,scs,-452.673,1.00E-05,1.00E-05,0.000759,crs,nips
69,scs,-258.22,1.00E-05,1.00E-05,0.000759,crs,nips
70,scs,-362.258,1.00E-05,1.00E-05,0.000759,crs,nips
71,scs,-379.992,1.00E-05,1.00E-05,0.000759,crs,nips
72,scs,-357.047,1.00E-05,1.00E-05,0.000759,crs,nips
73,scs,-348.845,1.00E-05,1.00E-05,0.000759,crs,nips
74,scs,-307.812,1.00E-05,1.00E-05,0.000759,crs,nips
75,scs,-308.571,1.00E-05,1.00E-05,0.000759,crs,nips
76,scs,-305.516,1.00E-05,1.00E-05,0.000759,crs,nips
77,scs,-400.139,1.00E-05,1.00E-05,0.000759,crs,nips
78,scs,-293.732,1.00E-05,1.00E-05,0.000759,crs,nips
79,scs,-208.517,1.00E-05,1.00E-05,0.000759,crs,nips
80,scs,-218.606,1.00E-05,1.00E-05,0.000759,crs,nips
81,scs,-340.029,1.00E-05,1.00E-05,0.000759,crs,nips
82,scs,-404.86,1.00E-05,1.00E-05,0.000759,crs,nips
83,scs,-323.074,1.00E-05,1.00E-05,0.000759,crs,nips
84,scs,-358.23,1.00E-05,1.00E-05,0.000759,crs,nips
85,scs,-249.74,1.00E-05,1.00E-05,0.000759,crs,nips
86,scs,-172.627,1.00E-05,1.00E-05,0.000759,crs,nips
87,scs,-292.07,1.00E-05,1.00E-05,0.000759,crs,nips
88,scs,-297.299,1.00E-05,1.00E-05,0.000759,crs,nips
89,scs,-306.216,1.00E-05,1.00E-05,0.000759,crs,nips
90,scs,-243.274,1.00E-05,1.00E-05,0.000759,crs,nips
91,scs,-319.388,1.00E-05,1.00E-05,0.000759,crs,nips
92,scs,-269.07,1.00E-05,1.00E-05,0.000759,crs,nips
93,scs,-226.323,1.00E-05,1.00E-05,0.000759,crs,nips
94,scs,-395.192,1.00E-05,1.00E-05,0.000759,crs,nips
95,scs,-377.01,1.00E-05,1.00E-05,0.000759,crs,nips
96,scs,-433.66,1.00E-05,1.00E-05,0.000759,crs,nips
97,scs,-340.303,1.00E-05,1.00E-05,0.000759,crs,nips
98,scs,-299.549,1.00E-05,1.00E-05,0.000759,crs,nips
0,scs,-222.408,1.00E-05,1.00E-05,0.000759,null,nips
1,scs,-307.169,1.00E-05,1.00E-05,0.000759,null,nips
2,scs,-407.408,1.00E-05,1.00E-05,0.000759,null,nips
3,scs,-423.257,1.00E-05,1.00E-05,0.000759,null,nips
4,scs,-205.974,1.00E-05,1.00E-05,0.000759,null,nips
5,scs,-374.579,1.00E-05,1.00E-05,0.000759,null,nips
6,scs,-376.873,1.00E-05,1.00E-05,0.000759,null,nips
7,scs,-280.914,1.00E-05,1.00E-05,0.000759,null,nips
8,scs,-331.336,1.00E-05,1.00E-05,0.000759,null,nips
9,scs,-396.629,1.00E-05,1.00E-05,0.000759,null,nips
10,scs,-427.636,1.00E-05,1.00E-05,0.000759,null,nips
11,scs,-277.007,1.00E-05,1.00E-05,0.000759,null,nips
12,scs,-204.327,1.00E-05,1.00E-05,0.000759,null,nips
13,scs,-348.61,1.00E-05,1.00E-05,0.000759,null,nips
14,scs,-181.825,1.00E-05,1.00E-05,0.000759,null,nips
15,scs,-402.827,1.00E-05,1.00E-05,0.000759,null,nips
16,scs,-434.683,1.00E-05,1.00E-05,0.000759,null,nips
17,scs,-215.519,1.00E-05,1.00E-05,0.000759,null,nips
18,scs,-354.008,1.00E-05,1.00E-05,0.000759,null,nips
19,scs,-232.946,1.00E-05,1.00E-05,0.000759,null,nips
20,scs,-319.944,1.00E-05,1.00E-05,0.000759,null,nips
21,scs,-255,1.00E-05,1.00E-05,0.000759,null,nips
22,scs,-461.603,1.00E-05,1.00E-05,0.000759,null,nips
23,scs,-350.054,1.00E-05,1.00E-05,0.000759,null,nips
24,scs,-299.605,1.00E-05,1.00E-05,0.000759,null,nips
25,scs,-266.575,1.00E-05,1.00E-05,0.000759,null,nips
26,scs,-227.597,1.00E-05,1.00E-05,0.000759,null,nips
27,scs,-440.897,1.00E-05,1.00E-05,0.000759,null,nips
28,scs,-341.967,1.00E-05,1.00E-05,0.000759,null,nips
29,scs,-376.997,1.00E-05,1.00E-05,0.000759,null,nips
30,scs,-397.387,1.00E-05,1.00E-05,0.000759,null,nips
31,scs,-319.376,1.00E-05,1.00E-05,0.000759,null,nips
32,scs,-346.497,1.00E-05,1.00E-05,0.000759,null,nips
33,scs,-307.18,1.00E-05,1.00E-05,0.000759,null,nips
34,scs,-450.76,1.00E-05,1.00E-05,0.000759,null,nips
35,scs,-259.276,1.00E-05,1.00E-05,0.000759,null,nips
36,scs,-332.527,1.00E-05,1.00E-05,0.000759,null,nips
37,scs,-329.455,1.00E-05,1.00E-05,0.000759,null,nips
38,scs,-343.507,1.00E-05,1.00E-05,0.000759,null,nips
39,scs,-259.19,1.00E-05,1.00E-05,0.000759,null,nips
40,scs,-383.274,1.00E-05,1.00E-05,0.000759,null,nips
41,scs,-214.507,1.00E-05,1.00E-05,0.000759,null,nips
42,scs,-377.634,1.00E-05,1.00E-05,0.000759,null,nips
43,scs,-280.075,1.00E-05,1.00E-05,0.000759,null,nips
44,scs,-361.691,1.00E-05,1.00E-05,0.000759,null,nips
45,scs,-231.984,1.00E-05,1.00E-05,0.000759,null,nips
46,scs,-346.159,1.00E-05,1.00E-05,0.000759,null,nips
47,scs,-425.958,1.00E-05,1.00E-05,0.000759,null,nips
48,scs,-275.059,1.00E-05,1.00E-05,0.000759,null,nips
49,scs,-336.409,1.00E-05,1.00E-05,0.000759,null,nips
50,scs,-291.423,1.00E-05,1.00E-05,0.000759,null,nips
51,scs,-367.755,1.00E-05,1.00E-05,0.000759,null,nips
52,scs,-252.686,1.00E-05,1.00E-05,0.000759,null,nips
53,scs,-393.511,1.00E-05,1.00E-05,0.000759,null,nips
54,scs,-360.667,1.00E-05,1.00E-05,0.000759,null,nips
55,scs,-313.191,1.00E-05,1.00E-05,0.000759,null,nips
56,scs,-262.604,1.00E-05,1.00E-05,0.000759,null,nips
57,scs,-395.696,1.00E-05,1.00E-05,0.000759,null,nips
58,scs,-433.958,1.00E-05,1.00E-05,0.000759,null,nips
59,scs,-157.43,1.00E-05,1.00E-05,0.000759,null,nips
60,scs,-341.727,1.00E-05,1.00E-05,0.000759,null,nips
61,scs,-308.887,1.00E-05,1.00E-05,0.000759,null,nips
62,scs,-316.236,1.00E-05,1.00E-05,0.000759,null,nips
63,scs,-313.927,1.00E-05,1.00E-05,0.000759,null,nips
64,scs,-217.791,1.00E-05,1.00E-05,0.000759,null,nips
65,scs,-292.07,1.00E-05,1.00E-05,0.000759,null,nips
66,scs,-307.812,1.00E-05,1.00E-05,0.000759,null,nips
67,scs,-340.303,1.00E-05,1.00E-05,0.000759,null,nips
68,scs,-267.345,1.00E-05,1.00E-05,0.000759,null,nips
69,scs,-315.635,1.00E-05,1.00E-05,0.000759,null,nips
70,scs,-360.924,1.00E-05,1.00E-05,0.000759,null,nips
71,scs,-407.58,1.00E-05,1.00E-05,0.000759,null,nips
72,scs,-279.177,1.00E-05,1.00E-05,0.000759,null,nips
73,scs,-452.673,1.00E-05,1.00E-05,0.000759,null,nips
74,scs,-292.701,1.00E-05,1.00E-05,0.000759,null,nips
75,scs,-350.838,1.00E-05,1.00E-05,0.000759,null,nips
76,scs,-407.819,1.00E-05,1.00E-05,0.000759,null,nips
77,scs,-321.424,1.00E-05,1.00E-05,0.000759,null,nips
78,scs,-367.735,1.00E-05,1.00E-05,0.000759,null,nips
79,scs,-296.801,1.00E-05,1.00E-05,0.000759,null,nips
80,scs,-433.54,1.00E-05,1.00E-05,0.000759,null,nips
81,scs,-168.791,1.00E-05,1.00E-05,0.000759,null,nips
82,scs,-260.256,1.00E-05,1.00E-05,0.000759,null,nips
83,scs,-379.852,1.00E-05,1.00E-05,0.000759,null,nips
84,scs,-379.645,1.00E-05,1.00E-05,0.000759,null,nips
85,scs,-407.332,1.00E-05,1.00E-05,0.000759,null,nips
86,scs,-354.088,1.00E-05,1.00E-05,0.000759,null,nips
87,scs,-379.167,1.00E-05,1.00E-05,0.000759,null,nips
88,scs,-305.516,1.00E-05,1.00E-05,0.000759,null,nips
89,scs,-340.303,1.00E-05,1.00E-05,0.000759,null,nips
90,scs,-347.003,1.00E-05,1.00E-05,0.000759,null,nips
91,scs,-364.865,1.00E-05,1.00E-05,0.000759,null,nips
92,scs,-346.402,1.00E-05,1.00E-05,0.000759,null,nips
93,scs,-306.074,1.00E-05,1.00E-05,0.000759,null,nips
94,scs,-392.612,1.00E-05,1.00E-05,0.000759,null,nips
95,scs,-168.149,1.00E-05,1.00E-05,0.000759,null,nips
